id,subset,source_url,source_domain,crawl_type,source_description,topic,question_type,license,license_status,license_terms_url
4e59ebeafd74dcce22ec204749cfb0ad88427bc67e25b79c02912c2b0a644222,mm,https://www.asi.edu.au/program/australian-science-olympiads/past-exams-with-answers/chemistry-olympiad-past-exams/,www.asi.edu.au,qa,,Chemistry,Calculation,no licence stated,unverified,
692c4cd15376935d714d2d04b421799a421eec5809aa7252e2d0568334aa7fdd,mm,https://ipho.olimpicos.net/pdf/IPhO_2011_Q5.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
75aede0d52c7ef3bcdeeece91938b7aa2a1fa12169e40b7c38bc949852bc55eb,mm,https://ocw.mit.edu/courses/6-012-microelectronic-devices-and-circuits-fall-2005/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
1254e5c8df36632b8774663cd8bbd3fbe8582de411626eb909b0e05929f9d364,mm,https://ocw.mit.edu/courses/2-71-optics-spring-2009/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
cda74a843057f61356fc98ee2159a2e1f8d9efd7eb83cc4dfbf788d6092bdd36,mm,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/pages/exams/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
ef5fa1eef55310f51bddb63f2cae3c354caa842ca5a6144fcf6bc12daac3439f,mm,https://www.physics.purdue.edu/~jones105/phys42200_Spring2014/index.html,www.physics.purdue.edu,qa,,Physics,Calculation,no licence stated,unverified,
51663f54a254d66342ab1f3b284b8b299c15e4693ee3ef135d387c64efaac292,mm,https://ocw.mit.edu/courses/6-451-principles-of-digital-communication-ii-spring-2005/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
5a7527a8677cdbdfc669ad3289eebae6a113250f51b83eaadd7edaa5d0043132,mm,https://ipho.olimpicos.net/pdf/IPhO_2019_Q1.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
85d913970084933e9ccd3df447bd3cecf2ccbb0955193373874bb06098838888,mm,https://www.aapt.org/physicsteam/PT-exams.cfm,www.aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
48ae216bf907cd6c7210b580b8c3d71993e897f37f244010929460f9680c478a,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/resources/mit6_641s09_exam_review/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
40f6f0b7b07137d380c73b062071934c525e5ba2c2cecb89bd622057d4309a0a,mm,https://physrefs.mit.edu/general-exam-preparation/,physrefs.mit.edu,qa,,Physics,Calculation,no licence stated,unverified,
576088b894fb7db0eadec8acb3f79ea11c4cf5bd3c58f4b5eedb74d9a61dad78,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
399b39adb438880deff1bf508315750a1218e5b4fa225a975e808cce0a393fea,mm,https://people.math.wisc.edu/~mivanov/475/Midterm1.pdf,people.math.wisc.edu,,,Math,Calculation,no licence stated,unverified,
5e73dcaa3eb4f9e83324830d4db00247a093b3ecc6a1e8ad16bbd7a98ce80d12,mm,https://www.aapt.org/physicsteam/PT-exams.cfm,www.aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
7f60fcf0f517e3c57e706d0968d05908839b85a9248e7817b5ca5e85c623ef72,mm,https://ocw.mit.edu/courses/1-203j-logistical-and-transportation-planning-methods-fall-2006/pages/exams/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
1262a8c8cd9c955ca16d6a3392fe3d89cce8fc1bda818d9801c46d3e34466a44,mm,https://ocw.mit.edu/courses/1-050-solid-mechanics-fall-2004/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
efb00a4a0dd792ee0deb89c2965b9f172ff72152440fab78124f33195981be7a,mm,https://physics.montana.edu/grad/qualifyingexam_archive.html,physics.montana.edu,qa,,Physics,Calculation,no licence stated,unverified,
adc3766f1cd418426ee8a6064ad7dc017e3970d82eab6dd3459a49dacc0552ad,mm,https://ipho.olimpicos.net/pdf/IPhO_2003_Q3.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
29df27199205f8ac5ffaa0d96219be9be59a16b1c089d8c561ee965e375ba1ef,mm,https://ipho.olimpicos.net/pdf/IPhO_1998_Q1.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
0de6bcff55ffa6d59cdfa63e36ae7d786279d3e0a9b766811d31b17ce83fa30b,mm,https://ipho.olimpicos.net/pdf/IPhO_1988_Q2.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
a93bc498c02c1998310e9eddc06361ad8d24d3e8339afad72a71acf18a2ce12c,mm,https://ocw.mit.edu/courses/6-041-probabilistic-systems-analysis-and-applied-probability-fall-2010/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8c8d1f1096971ad9aa20169fc64a0dfd6de538707adc48bce410857c869b18c9,mm,https://ipho.olimpicos.net/pdf/IPhO_2008_Q1.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
b3dfec6423eaa9e87671bf3f59ff79dcb643ca7a79c43f6117202391bbcaf2e3,mm,https://www.caltechmathmeet.org/problems/2010-winter,www.caltechmathmeet.org,qa,,Math,Calculation,no licence stated,unverified,
69b0b49abcaeb23814f1195afc4922c8276a45130da4358057072972cde40e02,mm,https://aapt.org/physicsteam/PT-exams.cfm,aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
170a18a3df2b4eb788e9c516225a23c58b94c8b7d2afce88f5fe1d2892a45327,mm,https://cmimc.math.cmu.edu/math/past-problems/2020,cmimc.math.cmu.edu,qa,,Other,Calculation,no licence stated,unverified,
46f454711462e76ca44492758acf065cbe92920000aac3f2d506a562c20107ee,mm,https://ipho.olimpicos.net/pdf/IPhO_1993_Q2.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
0cc6e2845e9c4b7820ebbde1a5a5f8d4b326b2472a67a58d4e96c8562bf904b6,mm,https://cmimc.math.cmu.edu/math/past-problems/2025,cmimc.math.cmu.edu,qa,,Math,Calculation,no licence stated,unverified,
ac6de071fcec1cd8592570b4d2a8017bb7e598fa94a2f59a7183922f9d3655d8,mm,https://physrefs.mit.edu/general-exam-preparation/,physrefs.mit.edu,qa,,Physics,Calculation,no licence stated,unverified,
28dfd1c4414a7b6c1cc6475baeadedf2f9055386f1d64f4eefda5cc748ca7b57,mm,http://www.phys.ufl.edu/~thorn/homepage/qftinfo.html,www.phys.ufl.edu,qa,,Physics,Calculation,no licence stated,unverified,
3789d06d4915ec9ac21be5902674979ea97b88594d2f873983a271a55745084a,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
86c582074f86beb45b81db12e0addde3a67644f028b6762c9a7a4e222be84f06,mm,https://www.mathschool.com/blog/competitions/usamo-problems-and-solutions,www.mathschool.com,qa,,Math,Proof,no licence stated,unverified,
656bf74438b514ddc5ce51b0fce900464b252dbf695315a2ac7cd31fee99e959,mm,https://ocw.mit.edu/courses/res-6-007-signals-and-systems-spring-2011/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d77019f8b766619cd4c992279a3f0ec0baba7f1c345726c85c421c4d722b7638,mm,https://ocw.mit.edu/courses/6-341-discrete-time-signal-processing-fall-2005/resources/final_f05_soln/,ocw.mit.edu,qa,,Other,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
644d5496c8f8e541feec72fd1af6e53e7fb2b05ae9c8970e40481e037a3703ea,mm,https://ocw.mit.edu/courses/8-012-physics-i-classical-mechanics-fall-2008/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
050af00f13c0ce0e77afb1613e0c570d42a78ca4ba334d31d9f8362a0a5bf725,mm,https://www.caltechmathmeet.org/problems/2021-winter,www.caltechmathmeet.org,qa,,Math,Calculation,no licence stated,unverified,
a9613b1a0cf9888d46ad4ad20cccefd7d1837206698f8df9a5afc05f8c53994b,mm,http://asianphysicsolympiad.org/papho2010.html,asianphysicsolympiad.org,qa,,Physics,Calculation,no licence stated,unverified,
be6271834f9b31ed951692d6d98dfbf96f573565aed7c650a17fec894a6bff0f,mm,https://ipho.olimpicos.net/pdf/IPhO_2008_Q1.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
2f4d0159579ec26a6602a28daac6cbd6b2079571ea1d6f5baaf080878cab0972,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
581ec87bc7470c6ed2b65aa4bc6f392278d7b434a84aa66baa567a82fb67cc23,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Essay,no licence stated,verified,https://knzhou.github.io/
8cc877e33d7e3551b1ead289a32df61aec8c5e82ca6d5f818c968ab4f29e742c,mm,https://ocw.mit.edu/courses/6-245-multivariable-control-systems-spring-2004/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
411f1554dc1e4fe80e08265559ddc76d042cf72be231669e0720144378bc27df,mm,https://ocw.mit.edu/courses/8-02t-electricity-and-magnetism-spring-2005/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
802964a8d7050b45e56ac835b434a4162f93cf8af1e3c38829a853e4362da54a,mm,https://ipho.olimpicos.net/pdf/IPhO_1969_Q4.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
be76b10d8566498ec944b6dadbe5c170fd1f118e403c5d7e7e2f668a55b128ca,mm,https://ocw.mit.edu/courses/8-012-physics-i-classical-mechanics-fall-2008/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
3b4c3e302c0685c36643df233f3a106871025c92bbbc2f5b5e3bed65a1fed2be,mm,https://aapt.org/physicsteam/PT-exams.cfm,aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
d28875e0137a948d7020768af4429fa1ce0a57be198a20b2de91ff317824bbff,mm,https://ocw.mit.edu/courses/16-001-unified-engineering-materials-and-structures-fall-2021/pages/problem-sets2/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
df6253bec4e85d51b77c264d824b1afa9793e861f8c0bc387bdd6ab24a7c3951,mm,https://ocw.mit.edu/courses/2-004-dynamics-and-control-ii-spring-2008/resources/ps3soln/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8d8684557453a3a8c8e6971e75b1a1848e4995ad2df4447ae4a580c65b5ab253,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
63317dc6b9518444cb04af4e80598290ed5a8e049f9910a7cf807ddcbe2e8745,mm,https://ocw.mit.edu/courses/6-245-multivariable-control-systems-spring-2004/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
e8faf18f8800267d081386fb1ea4e1f35f627351ae6ef4948c621beadc65c6ac,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Essay,no licence stated,verified,https://knzhou.github.io/
f545b32ec85451ab582cb100aaf896a0879ddba8a282617a05bc5a8f072ce7cc,mm,https://ocw.mit.edu/courses/1-203j-logistical-and-transportation-planning-methods-fall-2006/pages/exams/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
7b3a0ba9bc836abcd38e11f1e6c60c39588aaa6e51dd89b84c1b57d28d34509b,mm,http://web2.ph.utexas.edu/classes/demkov/phy381C/,web2.ph.utexas.edu,qa,,Physics,Calculation,no licence stated,unverified,
edab2869c47ed5ea1413816754c245c12dc16f4e856bf518595363b6e6bbb9db,mm,https://www.physics.purdue.edu/~jones105/phys56500_Spring2010/index.html,www.physics.purdue.edu,qa,,Physics,Calculation,no licence stated,unverified,
bc470caa34891c722d75e0fa5c087fc2f6b01557b69dbfe9e37e8fc80b66e548,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
d136d7db9c63324875aa7caa8b910ebe2583f76d3d697d9a5e56907dc813b98c,mm,https://ocw.mit.edu/courses/15-565j-integrating-esystems-global-information-systems-spring-2002/download/,ocw.mit.edu,qa,,Other,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
116fa7b1ec3649caed7a379f389c0189d407deafae8be4055961a35f02c42cc3,mm,https://ocw.mit.edu/courses/16-30-estimation-and-control-of-aerospace-systems-spring-2004/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
2bd3f4baeaac432a81d2550bd026ba8c0ba99e25c9e02fa59b516451c4eb9104,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
9b64aec58fd2fc8cf459b58ae5647d4e737c7d3c30d7925709ba1d4f3ca9b8d5,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2005/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
6f634df839533140368bc59ada10d45a3dd5e9a8f443d18a1a9dfe6aec144a98,mm,https://ocw.mit.edu/courses/2-004-systems-modeling-and-control-ii-fall-2007/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4eaa0cae6db9826842c459a752b95914b7fa429ae9057d0b879d2beab06ed49f,mm,https://ocw.mit.edu/courses/8-012-physics-i-classical-mechanics-fall-2008/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
38b6b0ee29dc89320ed75c71ee3db6e02074dc121192291baad4307784869ea0,mm,https://ocw.mit.edu/courses/14-123-microeconomic-theory-iii-spring-2015/download/,ocw.mit.edu,qa,,Finance,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
950c4a93e908922a76c14de9c2431632f1879b638faeef7bdc556e707cf764a0,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Essay,no licence stated,verified,https://knzhou.github.io/
8a561403370f8f764ff817989eaf23465f0253c132be0792b96f11290258dc2f,mm,https://ocw.mit.edu/courses/6-374-analysis-and-design-of-digital-integrated-circuits-fall-2003/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
c3ff1bb8f5dbdc19eee357ced3ad04d2c43a96de9cfa80708d5c76d3c5bd5629,mm,https://ocw.mit.edu/courses/6-642-continuum-electromechanics-fall-2008/download/,ocw.mit.edu,qa,,Physics,Derivation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
7738171e1e748d0eef6c3dbd5838baacdc96654a3b5a27e0268f7fb2373e9fae,mm,https://ipho.olimpicos.net/pdf/IPhO_2004_Q1.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
02f34ccd62d5816c658e07496e0012f1ee7e570bf4d696fa8ba952eb11f058ca,mm,https://ocw.mit.edu/courses/20-320-analysis-of-biomolecular-and-cellular-systems-fall-2012/pages/study-materials/,ocw.mit.edu,qa,,Biology,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
9e835981747c1737e660d13cdb5dd45223983378c672ace4c8d21bb63d31d7ff,mm,https://ocw.mit.edu/courses/10-32-separation-processes-spring-2005/download/,ocw.mit.edu,qa,,Chemistry,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
6d46c5a11ebcb41ab7e788d9a717ded428aa53af1bbbe16ff927bbb55cc188ed,mm,https://ocw.mit.edu/courses/2-71-optics-spring-2014/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
9ea3dab49090ac772caea7754b320edeb3676483165a106100a8b2208f01a661,mm,https://ocw.mit.edu/courses/6-004-computation-structures-spring-2009/resources/mit6004s09tutor06sol/,ocw.mit.edu,qa,,Other,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
487fad0a6f13dec2d1ff184827321c404c3c553e395e6f85bc795e2ebe96b131,mm,https://ocw.mit.edu/courses/2-71-optics-spring-2009/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
092a801db658ea24316c2ee85cde32658fc68b9a07ac4dec67b512552e0caff7,mm,https://www.aapt.org/physicsteam/PT-exams.cfm,www.aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
7b4b30c3080f09f5709170e35a4e64e1fb77af18ef7e7a81827d7b65d5fa18c1,mm,https://ocw.mit.edu/courses/2-61-internal-combustion-engines-spring-2017/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
2ab22e4d563eb66e303d60b7d375d89e644a06064e28b78875e9961604909b5f,mm,https://ocw.mit.edu/courses/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
5cd89f4e2205e68fd1f0149ef8dff974a658c35b40657466dd4c34a27de00a2d,mm,https://ocw.mit.edu/courses/res-6-007-signals-and-systems-spring-2011/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d6d5a2fffbe92e89cf781aa69d201da80a5c433f2a4e97f23aaa33299b18d3cb,mm,https://www.aapt.org/physicsteam/PT-exams.cfm,www.aapt.org,qa,,Physics,MCQ,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
0e5ed9061e92a0b38a4a5c4462b1f61b8d036d091b9f4063a197a8ecb49b2d47,mm,https://ocw.mit.edu/courses/2-341j-macromolecular-hydrodynamics-spring-2016/download/,ocw.mit.edu,qa,,Physics,Proof,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8a2c954fc14a3b6be88bc8aa2a135570a822d60bce15429709b2662a1b9703e6,mm,https://ocw.mit.edu/courses/2-71-optics-spring-2014/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
851755519b59931a2c9b13fb211d1e87f2ba52fffc4e39913c503dc2d8241653,mm,https://ocw.mit.edu/courses/22-06-engineering-of-nuclear-systems-fall-2010/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
e467c0f3c5593bb4362678ba158c985d809c501093c3cf1489045ddead299884,mm,https://ocw.mit.edu/courses/2-004-modeling-dynamics-and-control-ii-spring-2003/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
18160831124996371a48f06315788f9c00a72b869a64ec565d5ff0a4d2e6e341,mm,https://safari.ethz.ch/architecture/fall2024/doku.php?do=media&id=start&image=fall23-hw3-sol.pdf&ns=&tab_details=view,safari.ethz.ch,qa,,Other,Calculation,no licence stated,unverified,
2d06520468e2101afd96372e14b2ee91ffdb2c0ae974513d5c316af83c8b31f7,mm,https://ocw.mit.edu/courses/2-003sc-engineering-dynamics-fall-2011/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
644d5496c8f8e541feec72fd1af6e53e7fb2b05ae9c8970e40481e037a3703ea,mm,https://ocw.mit.edu/courses/8-012-physics-i-classical-mechanics-fall-2008/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d578a23d26bce7c8557b1d80d2be2130741237a77dcc43abbb5ce28d29758252,mm,https://ipho.olimpicos.net/pdf/IPhO_2019_Q1.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
28b762377a8de1e86f9571701d49d33ddc06a2047beac122c2b8de530ae0197f,mm,https://ocw.mit.edu/courses/16-001-unified-engineering-materials-and-structures-fall-2021/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
a843397994ffdfbf6a7e682a5b3492e7647e6cfe79080dbd0c669f2cccc993eb,mm,https://ocw.mit.edu/courses/6-041-probabilistic-systems-analysis-and-applied-probability-fall-2010/resources/mit6_041f10_assn06_sol/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
3f656e7325c7921bcd6bb0d02cc4e585bc2e00ba69336208b32888bb59c69762,mm,https://ocw.mit.edu/courses/2-71-optics-spring-2014/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
e8a342084d22241dbc5ed0be3eb5523a94605cb6df6d6ff8787e7f33152e0022,mm,https://ocw.mit.edu/courses/res-8-010-introduction-to-statistical-physics-summer-2018/resources/mitres_8_010su18_final_soln/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
93e5c079b7975dabb912f4c783bfe6864d435f96e8dc8acfb6bedc47fa3a6dbf,mm,https://ocw.mit.edu/courses/1-054-mechanics-and-design-of-concrete-structures-spring-2004/download/,ocw.mit.edu,qa,,Other,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
6b117bc923056be24eedac6e40ad9edb422e6746f7c6678d5dd619cc045a35ce,mm,https://ocw.mit.edu/courses/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8a561403370f8f764ff817989eaf23465f0253c132be0792b96f11290258dc2f,mm,https://ocw.mit.edu/courses/6-374-analysis-and-design-of-digital-integrated-circuits-fall-2003/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
360bbeb289e2deb1b53469bee7597471de6d83cc72433ae684a53b9969007ca2,mm,https://www.pas.rochester.edu/~manly/class/Exams/index.htm,www.pas.rochester.edu,qa,,Physics,Calculation,no licence stated,unverified,
114f3e02ce37f72e3710382bd4db07bf3fdf34ca366b244e6e489ff18239e355,mm,https://ipho.olimpicos.net/pdf/IPhO_1988_Q2.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
37307f6d86849e665671901f192d949bddb8a083c5f8410262c7009a599f7a1e,mm,https://ocw.mit.edu/courses/6-004-computation-structures-spring-2009/pages/tutorial-problems/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
b3799ecd1a6ea8d863ab9e8fec1717301698bb03b88be92f335d16188f0ee782,mm,https://rodan.physics.ucla.edu/23S-1C/,rodan.physics.ucla.edu,qa,,Physics,Calculation,no licence stated,unverified,
47314498e3b554071a0f9a27ea93c42a81007fd89e4887fbd4228fd9d08ea7ae,mm,https://ocw.mit.edu/courses/16-682-technology-in-transportation-spring-2011/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8218941676177a1cf0e9b09afb40beeb193d172e8e0a8678d1ca6c997c7313c2,mm,https://ocw.mit.edu/courses/2-71-optics-spring-2014/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
0133a107db1187ab54afebf7b327121819955487ae7248561e3bf04482408be3,mm,http://users.wfu.edu/ecarlson/cosmo2/index.html,users.wfu.edu,qa,,Physics,Calculation,no licence stated,unverified,
2e70c0898f2f946afd8534b53934fc598e54f945119f13b6cc9cb48b2e2322c0,mm,https://ocw.mit.edu/courses/3-22-mechanical-behavior-of-materials-spring-2008/pages/assignments/,ocw.mit.edu,qa,,Other,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d12db03de17182beda01fd7be31a0413cc842ffd3c4daf81fc55b8340c3f4c7a,mm,http://robotics.caltech.edu/wiki/index.php/ME115_2016,robotics.caltech.edu,qa,,Math,Calculation,no licence stated,unverified,
264b47455bf87242e0e7b9fb9f11c3bb49a2cf19b83ee24d1c05385c39235560,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2005/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4070d5d153bb39c504afc5117398e50205c951b321ea95336f40b6e5fd6e7470,mm,https://ocw.mit.edu/courses/16-001-unified-engineering-materials-and-structures-fall-2021/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4343f88600cb6317303bb61edad2cbe7f41c13b235656f0f0d425f5177dba343,mm,https://ocw.mit.edu/courses/2-007-design-and-manufacturing-i-spring-2009/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
e013a89b9d5190a0f58097662f094ca1073ec00c522c65131da4f7bfbbe6723f,mm,https://www.aapt.org/physicsteam/2013/exams.cfm,www.aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
86e1937e08bd5a18830f067415dee61287b7c68a1c7dcadbe096f3d0803bd44d,mm,https://ocw.mit.edu/courses/2-016-hydrodynamics-13-012-fall-2005/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
2017d6d140970fb66e3c3e640d10d05466963b9031a4a0e71191ac2213585e7a,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/resources/mit6_641s09_sol_exam2006/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
